source_idiom,source_lang,target_idiom,target_lang,label,idiom_string,split,source
"Certainly many of the ordinary rank and file, like William Joyce in the early years, were of this nature ; and it seems significant that J. Havelock Wilson of the Seaman's Union, a stalwart of working - class anti - socialist movements, spoke at an anti - Bolshevik meeting stewarded by 600 fascists at the Royal Albert Hall in 1926 ii",en,,,1,rank and file,train,MAGPIE
His speech was redolent with phrases designed to warm the hearts of the rank and file.,en,,,1,rank and file,train,MAGPIE
Their rank - and - file soon settled down abroad like most non - ideological migrants transferring their revolutionary energies to the anti - slavery campaign.,en,,,1,rank and file,train,MAGPIE
"Two members drawn from the rank and file of the Congress of People's Deputies were Kauls, a highly successful agricultural manager from Latvia, and Yarin, a metalworker from the Urals and a leader of the United Workers ' Front, an unofficial blue - collar organization set up in mid-1989 [ see p. 36898 ].",en,,,1,rank and file,train,MAGPIE
"Kadet sympathizers were swept from office in the zemstvo elections of 1906, and even the more moderate Octobrist party, dedicated to cautious co - operation with the government on the basis of the Fundamental Laws, found growing difficulty in resisting the rightward shift of rank - and - file noblemen.",en,,,1,rank and file,train,MAGPIE
"The present - day National Union of Seamen was founded on the north east coast, which was also a major centre for the Seamen's Reform Movement which recaptured the union for the rank - and - file in the mid-1960s.",en,,,1,rank and file,train,MAGPIE
MINISTERS HAVE opened a concerted campaign to sell a softer government image in a belated attempt to pre - empt rank - and - file revolt at this week's Conservative conference in Blackpool.,en,,,1,rank and file,train,MAGPIE
"The struggle involved some 18 opposition groups in all, most arms of the state — the IDA, IIRS, local authorities, An Bord Pleanala, both ordinary, decent and political police — politicians, trade unions, international experts and rank and file workers.",en,,,1,rank and file,train,MAGPIE
"As a result, the small British army had a high degree of expertise in irregular and colonial warfare, could be deployed easily over great distances by sea, and had a rank - and - file which was possibly better trained than that of any other great power.",en,,,1,rank and file,train,MAGPIE
"In 1975 when North Tyneside and Ben well CDPs attempted to locate ‘ change agents’ with sufficient force to have some impact on the structural origins of the situation in the two locales, the obvious target was the rank - and - file organizations of the traditional industrial working class.",en,,,1,rank and file,train,MAGPIE
"The rank and file pointed out that even skilled workshop men earned only 12 million roubles, but administrative heads got 45 million : ‘ it's like the old monarchical structure.’",en,,,1,rank and file,train,MAGPIE
Surveys of local records that have survived show clearly that the rank and file of local Councils were overwhelming Baptist and Congregational.,en,,,1,rank and file,train,MAGPIE
There is the view that the party leadership in parliament should lack autonomy and should be held accountable to the party rank and file outside of parliament.,en,,,1,rank and file,train,MAGPIE
"party leaders, moreover, are provided with an array of rewards and sanctions that can be used to bring rank - and - file members into line.",en,,,1,rank and file,train,MAGPIE
Their delegates are rank and file activists at the cutting edge of industrial relations.,en,,,1,rank and file,train,MAGPIE
Note that regimental champions are always assumed to be armed and equipped in exactly the same way as the rank and file members of the regiment.,en,,,1,rank and file,train,MAGPIE
Tory MPs have reported that rank and file members are openly questioning whether Mr Major should remain as Prime Minister.,en,,,1,rank and file,train,MAGPIE
"This produced a deep sense of betrayal amongst workers ; and the ' civil war, between rank - and - file workers and the official union was essentially what turned the strike into a protracted struggle.",en,,,1,rank and file,train,MAGPIE
"The NLD success apparently extended to gaining the support of rank and file soldiers, allowing it to win, for example, the garrison district of Dagon in the capital Rangoon.",en,,,1,rank and file,train,MAGPIE
The offensive was launched on 18 June but was deeply unpopular with much of the rank and file and collapsed in the first week of July.,en,,,1,rank and file,train,MAGPIE
"Taking the influence of occupational audiences first, it is reasonable to assume that rank - and - file preference would be to avoid ‘ another Saltley’.",en,,,1,rank and file,train,MAGPIE
"Also, although in European countries some union leaders undoubtedly regard trade unions as having a mainly political role to help change the social and economic order, many rank - and - file members appear to view unions differently — as instrumental agencies concerned with matters arising in the employment relationship.",en,,,1,rank and file,train,MAGPIE
"They lost, but during the struggle the rank - and - file movement gained control of the UMWA.",en,,,1,rank and file,train,MAGPIE
By then Labour had lost its chance of power and the militant rank and file of the Disarmers were growing impatient with the lack of results.,en,,,1,rank and file,train,MAGPIE
"He or she was too ‘ left wing’(‘not in tune with the wishes of the rank and file’ ) or, and this was very rare, too ‘ right wing’(‘fails to move with the times’ ).",en,,,1,rank and file,train,MAGPIE
"There was no immediate move to take into state ownership the major manufacturing industries, although there was a vigorous campaign to extend what was called workers ' control, i.e. the supervision of owners and managers by rank - and - file committees.",en,,,1,rank and file,train,MAGPIE
"Nor would rank and file trade unionists give up their rights to be ballotted on strike action and the appointment of officials, Mr Hammond said.",en,,,1,rank and file,train,MAGPIE
Social interaction between the rank and file can subvert the organization and breed resistance.,en,,,1,rank and file,train,MAGPIE
Tory MPs have reported that rank and file members are openly questioning whether Mr Major should remain as Prime Minister.,en,,,1,rank and file,train,MAGPIE
"That makes it even more important for the trades council rank and file to be represented at the T U C Congress, so people know what the reality is.",en,,,1,rank and file,train,MAGPIE
"Today the Prime Minister will hear from party business managers, who have been taking soundings nation - wide, about how his speech to the Scottish Tories on Friday was received by Conservative MPs and rank - and - file workers alike throughout the country.",en,,,1,rank and file,train,MAGPIE
THE RULING body of the Conservative Party yesterday gave way to rank - and - file pressure and moved a step nearer to sanctioning official party candidates in Northern Ireland.,en,,,1,rank and file,train,MAGPIE
Lenin's approach made the relationship between the Party and the rank and file of the proletariat seem simple.,en,,,1,rank and file,train,MAGPIE
"In the range £ 20 — £ 39 a clear majority of people were taxed on goods, many not owning any land at all, and since personal property at this level was insufficient to confer gentry status, members of the group occupied an intermediate position, lacking on the one hand the landed property necessary for gentlemen ; they were, on the other hand, judged competent to pay tax at the same rate as gentlemen, making them men of undeniable substance in comparison with the rank and file of country folk.",en,,,1,rank and file,train,MAGPIE
"The Mensheviks threw themselves into the working - class trade unions and other organizations which sprang up, seeking the fusion of the Party and the rank - and - file proletariat.",en,,,1,rank and file,train,MAGPIE
While the working - class was the principal target for purists ' interventionary zeal they also provided rank - and - file recruits for the new movement.,en,,,1,rank and file,train,MAGPIE
"whether possible or not, it was never contemplated The Labour party leadership failed consistently to put principle into practice, while the rank - and - file opposition to party politics, as expressed by the Labour Spain Committee, confused imperatives and failed to effect a radical change of policy.",en,,,1,rank and file,train,MAGPIE
"But at least they were more hopeful about casualties amongst the rank and file, especially the foot.",en,,,1,rank and file,train,MAGPIE
"Peasant protest, both in the countryside and among the rank and file in the army, played a major part in the revolution of 1905.",en,,,1,rank and file,train,MAGPIE
Rules changes had transformed the Democratic National Convention into a body much more representative of minorities and the rank - and - file.,en,,,1,rank and file,train,MAGPIE
"On the other hand, the rank and file of his army of conquest of 1016, comprising Norwegians and Swedes as well as Danes, doubtless contained a fair number of heathens, and it is very unlikely that the Danish church had yet permeated national life as deeply as that of the English.",en,,,1,rank and file,train,MAGPIE
"Behind them twenty - eight rank and file Lionisers exclaimed and marvelled at the quaint harbour beneath them, their thoughts torn between Dickens and murder.",en,,,1,rank and file,train,MAGPIE
"But the wording of the ‘ appeal’ couched the action solely in terms of justifiable retaliation for the ‘ campaign of agitation’and ‘ lies’in the foreign press allegedly initiated by Jewish emigrants, and the claim that ‘ hardly a hair had been touched’on Jewish heads in the course of the ‘ national revolution’was meant to suggest that the Party Leadership ( including Hitler ) was ignorant of the daily maltreatment of Jews which had taken place at the hands of the Party rank - and - file.",en,,,1,rank and file,train,MAGPIE
But beat duty was of course not the only punitive experience for the rank - and - file policeman.,en,,,1,rank and file,train,MAGPIE
"Ecclesiastical dignitaries had been contemplating certain reforms of their own, but pressure for a radical approach to the church's problems had been generated by a rank - and - file priest and by laymen.",en,,,1,rank and file,train,MAGPIE
Note that regimental champions ( Bosses ) are always assumed to be armed and equipped exactly as the rank and file members of their regiment.,en,,,1,rank and file,train,MAGPIE
THE TORY hierarchy was urged by the rank - and - file yesterday to ' get off its butt ' and give more practical support to constituency activists in the run - up to the next general election.,en,,,1,rank and file,train,MAGPIE
"Yet given the strength of Dissent in the capital and the depth of religious tensions, there is no reason to doubt that the rank and file who followed the leaders of the mug riots were genuinely anti - Tory.",en,,,1,rank and file,train,MAGPIE
In the most important strike of 1976 and 1977 the rank and file of the labour movement have demonstrated their support of black workers.,en,,,1,rank and file,train,MAGPIE
"Their relationships and marriage alliances did not conduce to peace, but they commonly gave the warfare of the period the appearance of civil war, even though the rank and file of the soldiers can hardly have felt the bond which united the leaders on both sides.",en,,,1,rank and file,train,MAGPIE
"Around the turn of the century, however, the social composition of Siberia's community of political exiles became more diversified, more ' plebeian ', as thousands of striking workers, members of Marxist - inspired proletarian organizations, rebellious peasants, participants in national liberation movements in the non - Russian borderlands, anarchists, rank - and - file Mensheviks, Bolsheviks and Socialist Revolutionaries became involved in the empire - wide tidal wave of social and political protest during the dying years of the imperial regime.",en,,,1,rank and file,train,MAGPIE
"‘ Those fans who stayed with us through all the shit are really great, but the general rank and file sort of faded away rather quick.",en,,,1,rank and file,train,MAGPIE
The congress — taking place in an atmosphere of extreme vindictiveness among the SED rank and file following the corruption revelations — will determine the future of the Communist Party.,en,,,1,rank and file,train,MAGPIE
"Policy is decided by the leadership and there are various er mechanisms for passing erm the leadership's ideas on to the rank and file, various systems of, of education, some might say indoctrination and so on, but no real inner party er democracy, no real er involvement in the decision making processes by this mass membership of ordinary peasants.",en,,,1,rank and file,train,MAGPIE
"We know little in any systematic fashion about the ideological motivation of the rank - and - file membership ( approximately 55,000 strong in November 1923 ) of the pre - Putsch Nazi Movement.",en,,,1,rank and file,train,MAGPIE
"Moreover, as with the rank - and - file townsmen, the State's bureaucratic weakness led it to impose crippling burdens on the leading merchants.",en,,,1,rank and file,train,MAGPIE
"Continuing a process of democratization which began with the election of all 950 members for the Tirupati plenum by the party's rank and file, elections were held for the first time in more than 20 years for party posts including the 10 elective posts in the party's most senior decision - making body, the Congress working committee ( CWC ).",en,,,1,rank and file,train,MAGPIE
This group is demanding that delegates to the party congress next July be directly elected by rank - and - file members.,en,,,1,rank and file,train,MAGPIE
"They also put Unionists on the defensive, prompting them to make accusations about a republican and Communist conspiracy which stoked fears among their own rank - and - file supporters.",en,,,1,rank and file,train,MAGPIE
Yet some provisional leaders and rank and file members are committed to their Roman catholic religious belief and practice.,en,,,1,rank and file,train,MAGPIE
"The socialist parties ' elite groups and the rank and file members had increasingly diverged in their social background, incomes, interests and capabilities.",en,,,1,rank and file,train,MAGPIE
Even Bevan reckoned that if the Labour Party were to campaign on a programme fully reflecting the aspirations of the rank and file party activists ‘ we could say goodbye to any Labour government being elected again in Britain '.,en,,,1,rank and file,train,MAGPIE
Managers are sometimes accused of not knowing ‘ what kibbutz life tastes like’ while they in turn sometimes accuse the rank and file of insufficient effort and failing to appreciate the long - term goals of the kibbutz.,en,,,1,rank and file,train,MAGPIE
"I look forward to her performances on the Government's front bench’ ) then attacked the Labour Party, sacked the Party's advertising agency, and called for still greater efforts from the Party's rank and file.",en,,,1,rank and file,train,MAGPIE
"The garrisons of all the little towns southward had split hopelessly, bitterly into two factions - or three : the high command being on the side of Kerensky, in default of anything stronger, the majority of the rank and file with the Soviets, and the rest un happily wavering.",en,,,1,rank and file,train,MAGPIE
By the winter of 1916–17 the High Command had become seriously worried by rank - and - file disaffection.,en,,,1,rank and file,train,MAGPIE
There appears to have been a substantial number of ‘ rank and file’ supporters scattered across the whole of both Galilee and Judaea.,en,,,1,rank and file,train,MAGPIE
"Hundreds of delegates from the Front, "" he said, "" are being elected without the participation of the soldiers because the Army ~ Committees are no longer the real representatives of the rank and file ... """,en,,,1,rank and file,train,MAGPIE
The formal rules could be used by the rank and file for their own personal advantage.,en,,,1,rank and file,train,MAGPIE
The system of direct democracy made the Soviet immediately responsive to the mood of rank - and - file workers.,en,,,1,rank and file,train,MAGPIE
Afterwards the rank and file amble down to the village pub at the end of the drive.,en,,,1,rank and file,train,MAGPIE
"As for the rank - and - file, the conference gives the impression that green belt and suburban preoccupations dominate the concern for the future of the ecosphere, not - in - my - backyard as Nicholas Ridley dubbed the attitude, ever honest and inept.",en,,,1,rank and file,train,MAGPIE
"Also in contrast to the Nationalists, the internal differences which had so damaged the Republican camp prior to 1936 persisted even now, causing deep divisions between the Republican rank and file and their government, and between the political and trade union organizations of the Left.",en,,,1,rank and file,train,MAGPIE
She is a fairly rare bird.,en,,,1,rare bird,train,MAGPIE
"Villains snatched the rare bird when they entered Cockerton Aquatics in Darlington, using a spare key taken from a car two weeks earlier.",en,,,0,rare bird,train,MAGPIE
As the Gypsey Race meanders through the estate it encourages and supports much wildlife and some quite rare birds.,en,,,0,rare bird,train,MAGPIE
"Renee Henry was a ‘ rare bird’, according to her surgeon.",en,,,1,rare bird,train,MAGPIE
"Still to come : Britain's rare birds have their best breeding season for years, plus a look at the day's financial and sports news.",en,,,0,rare bird,train,MAGPIE
At present an owl who can not fly and a rare river bird are enjoying four - star treatment at the surgery.,en,,,0,rare bird,train,MAGPIE
The Red Kite is one of the rare bird species protected in rural Wales,en,,,0,rare bird,train,MAGPIE
"Get tips on identification, good birdwatching areas and equipment and be guided on a walk around the reserve which is home to such rare birds as bitterns, marsh harriers and bearded tits.",en,,,0,rare bird,train,MAGPIE
Widespread killing of rare British birds outlined,en,,,0,rare bird,train,MAGPIE
Stud land Heath is one of the few localities where this rare and elusive bird builds its nest — in heather or gorse.,en,,,0,rare bird,train,MAGPIE
"Already, Community funds have led to some of Europe's best wildlife habitats — for example, Lake Prespa in Greece, home to wolf, bears, otter and rare birds such as the Dalmatian pelican and pygmy cormorant.",en,,,0,rare bird,train,MAGPIE
"According to Richard Porter, RSPB head of species management, "" deliberate persecution has had a crippling effect on some of our rarest birds of prey "".",en,,,0,rare bird,train,MAGPIE
Record breeding season for rare British birds,en,,,0,rare bird,train,MAGPIE
"It is home to a number of rare birds and animals, including Grant's Bush Baby.",en,,,0,rare bird,train,MAGPIE
Works worthy of the National Library of Australia in Canberra or Sydney's Mitchell Library include views of Botany Bay and Port Jackson by William Westall from Mathew Flinders ' voyage and watercolours of rare Australian birds by Lewin.,en,,,0,rare bird,train,MAGPIE
Much of the unique Levels and Moors is a site of Special Scientific Interest with a thriving diversity of rare birds and plant life.,en,,,0,rare bird,train,MAGPIE
"Among the objects discovered were coats made of jaguar and cheetah skin, sea turtle shells, ivory trinkets and stuffed rare birds.",en,,,0,rare bird,train,MAGPIE
Fears for the future of rare game bird,en,,,0,rare bird,train,MAGPIE
"At the same time she was a foreigner, a foreigner with privileges, a rare bird — catch Constanza not having the best of both worlds.",en,,,1,rare bird,train,MAGPIE
"A search for the world's rarest bird, Spix's macaw, has concluded that only one bird remains in the wild.",en,,,0,rare bird,train,MAGPIE
"Major's reply suggested that, as an interested visitor from another solar system, he had heard about human personality but regretfully had no first - hand experience of this rare bird, though he was prepared to extend it every reasonable courtesy.",en,,,1,rare bird,train,MAGPIE
"Western Europe's trade in rare species is estimated as involving three million rare birds, 10 million reptile and crocodile skins, 40,000 protected primates, 15 million furs, one million rare orchids and 350 million tropical fish each year.",en,,,0,rare bird,train,MAGPIE
A bird breeder has been jailed for four years after stolen rare birds were found wrapped in sacking in the boot of his car.,en,,,0,rare bird,train,MAGPIE
This loneliness makes it an ideal home for the red kite — a rare and nervous bird.,en,,,0,rare bird,train,MAGPIE
More cases like the one exposed by Roger Cook will help stop rare birds being stolen from the wild.,en,,,0,rare bird,train,MAGPIE
Nicolaus speculates that this could give ecologists a method of controlling predation on eggs of rare birds.,en,,,0,rare bird,train,MAGPIE
"The Chancellor often felt like a rare bird, he said, facing a barrage of flashbulbs every time he emerged from his Downing Street nest.",en,,,1,rare bird,train,MAGPIE
"Now, some of Britain's rarest birds have had their best breeding season on record this summer.",en,,,0,rare bird,train,MAGPIE
"Our reserves include the largest privately owned nature reserve in Europe — Abernethy in Scotland, a glorious piece of mountain, moorland and native Scots pine forest with exciting and rare birds like the crested tit, capercaillie, Scottish crossbill ( the only species unique to Britain ), golden eagle and ptarmigan.",en,,,0,rare bird,train,MAGPIE
"I have never seen an avocet in Cornwall, but I 'm told that this rare and unique bird has been spotted on these marshes.",en,,,0,rare bird,train,MAGPIE
"Parts of Tunstall and Rendlesham forests, in Suffolk, are being set aside as a reserve for the woodlark, one of Britain's rarest birds.",en,,,0,rare bird,train,MAGPIE
"Well with our rarest birds, and certainly ospreys and red kites are extremely rare with fifty to sixty pairs of each, we keep a close eye on them, some of the more vulnerable nests are actually watched twenty - four hours of the day, others are monitored regularly to make sure they 're progressing well.",en,,,0,rare bird,train,MAGPIE
The pair ignored us completely and gave us superb views of yet another extremely rare endemic bird of the Seychelles.,en,,,0,rare bird,train,MAGPIE
"The RCAS contract however is one of those rare governmental birds, an FFP or Firm Fixed Price contract, meaning that all of those 60,000 terminals are going to get ordered and delivered.",en,,,1,rare bird,train,MAGPIE
"There were very few birdwatchers, about sixteen in the county, and it was quite different in those days — there was none of this rushing around the countryside, 2,000 people going to look at a rare bird.",en,,,0,rare bird,train,MAGPIE
"No rare birds ; just the incredible numbers, and the variety.",en,,,0,rare bird,train,MAGPIE
"Some of our rarest breeding birds require more intensive, on - the - spot protection, often involving round - the - clock guards and electronic surveillance against egg collectors or others who wish to harm the birds.",en,,,0,rare bird,train,MAGPIE
TWO rare birds stolen from London Zoo have been discovered dumped in a rubbish bin.,en,,,0,rare bird,train,MAGPIE
"But he is a rarer bird — a composer who can talk about his music and with words, sketch the remarkable individual sound world which he has created, and which he changes with every new work.",en,,,1,rare bird,train,MAGPIE
"A peregrine falcon, one of Britain's rarest birds of prey has been illegally shot.",en,,,0,rare bird,train,MAGPIE
"That rare bird, the high - spending consumer, has been sighted in large numbers in its natural habitat, the high street, after too long away.",en,,,1,rare bird,train,MAGPIE
"Today, the kestrel, if not endangered, is certainly one of the world's rarest birds of prey, with a population of only a few hundred.",en,,,0,rare bird,train,MAGPIE
A RARE bird of prey has been found shot in an Edinburgh suburb.,en,,,0,rare bird,train,MAGPIE
"Or, The Fourniers have got hold of a rare bird, you know.",en,,,1,rare bird,train,MAGPIE
"The red kite, one of the UK's rarest breeding birds, is breeding successfully after its experimental reintroduction into southern England and northern Scotland in recent years.",en,,,0,rare bird,train,MAGPIE
"Nature backs up helpless reason and stops it going so wildly astray., How about that rare bird, the man who professes that he is a ‘ complete sceptic’?",en,,,1,rare bird,train,MAGPIE
BICC spoke of employing headhunters when looking for ‘ rare birds’ for specialised jobs as ‘ horses for courses’.,en,,,1,rare bird,train,MAGPIE
"150 rare birds of prey, mainly large falcons, were taken to Spain from Saudi Arabia at the outbreak of the Gulf War by Philip Whitehead, until then the director of a falcon centre owned by the Saudi royal family.",en,,,0,rare bird,train,MAGPIE
"And by the way, if we only give you fifty percent we 'll allow you to rattle our cage, which is a bit of a cheek really, but we 'll allow it.",en,,,1,rattle someone's cage,train,MAGPIE
"Neural linkage, brain to brain and brain to computer, was old science, had been pushed to the limit in the years before mankind had reached out for the stars.",en,,,1,reach for the stars,train,MAGPIE
"' Ach away, granda, ' Ranald said, stretching his angular arms into the blue of the sky as if reaching for a star.",en,,,1,reach for the stars,train,MAGPIE
"The chance to be her own boss, to give free rein to her design flair, to stand up and reach out for the stars … finally that chance was hers.",en,,,1,reach for the stars,train,MAGPIE
"Jungle Boy and City Girl reach for the stars but it can't last, can it?",en,,,1,reach for the stars,train,MAGPIE
"‘ Maybe I owe my stature to reaching for the stars, then.’",en,,,1,reach for the stars,train,MAGPIE
"Having recently re - read my own, I have come to the conclusion that diaries furnish the perfect vehicle for self - deception and self - enhancement, provided that, in later years, the reader / writer is incapable of reading between the lines or unable to remember what has been left unsaid.",en,,,1,read between the lines,train,MAGPIE
"Although both climbs currently bear the grade E1 5b, a little reading between the lines reveals them to be less comparable in difficulty than this might indicate.",en,,,1,read between the lines,train,MAGPIE
The shares jumped 5p to 75p on the figures but reading between the lines the group's remaining operations are not exactly dyanmic.,en,,,1,read between the lines,train,MAGPIE
"Don't, read between the lines.",en,,,1,read between the lines,train,MAGPIE
"‘ I have read between the lines of the German decision, but I can not see any new facts to support this change of heart.",en,,,1,read between the lines,train,MAGPIE
"Reading between the lines, Doddie Weir and Michael Dods look likely to be left out.",en,,,1,read between the lines,train,MAGPIE
"Rodgers has little difficulty reading between the lines of Hytner's stylish staging, which apes the hairpin role - reversals of Mozart's convoluted Masonic fable by itself, neatly reversing the racial and sexual stereotypes of the original.",en,,,1,read between the lines,train,MAGPIE
Perseverance is required to understand the story and one had to read between the lines to find the book's full meaning.,en,,,1,read between the lines,train,MAGPIE
"Quite clearly the objective and you can reading between the lines of the propaganda which pours out er of the Chinese Communist Party for the late thirties onwards, reading between the lines you can see it the objective is essentially Chinese state power, achieving power and using power to build er a national er unified, modern state.",en,,,1,read between the lines,train,MAGPIE
"Caro was too astute, quite capable of reading between the lines and discerning Robbie's feelings for her stepbrother.",en,,,1,read between the lines,train,MAGPIE
"Because it's dad says he works Redruth Cos he, he reads between the lines!",en,,,1,read between the lines,train,MAGPIE
"By reading between the lines and closely studying local plans, it is sometimes possible to identify the probable expansion or pressure points on defined village or town boundaries, thus identifying land with hope value.",en,,,1,read between the lines,train,MAGPIE
"Reading between the lines, one sees the father quailing before the rude questions of his son, with his big, overwhelming needs.",en,,,1,read between the lines,train,MAGPIE
"So beware : if we were able to read between the lines that easily, so too can your family and friends!",en,,,1,read between the lines,train,MAGPIE
"The absence of Lydd, surely one of the most popular cross - Channel departure points, is inexplicable but, as with other Met Office aviation offerings, you are expected to read between the lines of the nearby fields.",en,,,1,read between the lines,train,MAGPIE
"They want to read between the lines, to worm their way into the subtext and assumptions behind the presented image, and to discover the practices that are accidentally or deliberately hidden to view.",en,,,1,read between the lines,train,MAGPIE
"This may have been because he was ignorant or stupid but, reading between the lines of Heinz's file, it is more likely that the foreman had taken against his young charge who was ‘ very intelligent and conceited’.",en,,,1,read between the lines,train,MAGPIE
Reading between the lines,en,,,1,read between the lines,train,MAGPIE
But she had not thought much about it because of the hint — reading between the lines — that soon they would be together always.,en,,,1,read between the lines,train,MAGPIE
Will they be confident in reading between the lines?,en,,,1,read between the lines,train,MAGPIE
"But, reading between the lines, I think Marc's going to stand by him.’",en,,,1,read between the lines,train,MAGPIE
"There were 850 complaints about computer and software advertising in 1992, so it pays to be able to read between the lines of an advert.",en,,,1,read between the lines,train,MAGPIE
It is difficult to find out about such things ; catalogues need to be read between the lines and the shows are full of razzmatazz.,en,,,1,read between the lines,train,MAGPIE
You could read between the lines and many would.,en,,,1,read between the lines,train,MAGPIE
"Moreover, having read between the lines of Wendell Harvey's letters to her husband, she was certain that Harry and the Harvey girl were going to make a match of it.",en,,,1,read between the lines,train,MAGPIE
"Reading between the lines, what they meant was that they were not going to train people who might keel over and die before the CAB had had its money's worth.",en,,,1,read between the lines,train,MAGPIE
In this second case a person was less aware of the actual stimulus but quickly in tune with his own associations and what he could ‘ read between the lines’.,en,,,1,read between the lines,train,MAGPIE
I can't help reading between the lines of his letters to Serafin.,en,,,1,read between the lines,train,MAGPIE
"There's no given word that UFOs and aliens exist, but if you read between the lines, a hell of a lot of things have been taken away and readjusted.",en,,,1,read between the lines,train,MAGPIE
"But reading between the lines, I think Clare needs money.’",en,,,1,read between the lines,train,MAGPIE
"Chapman brought to his new job his already extensive experience of industrial management, and Langley, reading between the lines, realized that such a dynamic personality would not remain an assistant for long.",en,,,1,read between the lines,train,MAGPIE
"That depends, of course, on how the ordinary decent reader interprets the words, "" reading between the lines in the light of his general knowledge and experience of worldly affairs "".",en,,,1,read between the lines,train,MAGPIE
"Dad, you 're reading between the lines.",en,,,1,read between the lines,train,MAGPIE
"On the other hand, if one reads between the lines, or simply attends with care to domestic allusions, signs of incipient change are numerous.",en,,,1,read between the lines,train,MAGPIE
Frequently it is necessary to read between the lines.,en,,,1,read between the lines,train,MAGPIE
Edward Thomas's own narrative of his public - school days is substantiated by memoirs collected in the late 1940s by Rowland Watson and partially supported by reading between the lines of the ‘ Fiction’ which Thomas abandoned in 1914.,en,,,1,read between the lines,train,MAGPIE
He knows how to read between the lines.,en,,,1,read between the lines,train,MAGPIE
We 'll read between the lines.,en,,,1,read between the lines,train,MAGPIE
"' Reading between the lines, ' said Melissa, ' I think he suspects her of killing Alain Gebrec, mistaking him for Erdle. '",en,,,1,read between the lines,train,MAGPIE
"Much of it isn't recorded in great detail, so one is left to read between the lines about the activities that were involved.",en,,,1,read between the lines,train,MAGPIE
"But goi reading between the lines, you can usually have a a rough working idea",en,,,1,read between the lines,train,MAGPIE
"Reading between the lines, insiders say Unix International needs its ABI and branding effort to succeed — see front page — to justify its continued existence.",en,,,1,read between the lines,train,MAGPIE
You have to read between the lines.,en,,,1,read between the lines,train,MAGPIE
‘ Yer've only got ta read between the lines in the newspapers.,en,,,1,read between the lines,train,MAGPIE
One must follow him line by line and read no less clearly between the lines : there are few thinkers who say so much between the lines.,en,,,1,read between the lines,train,MAGPIE
People make use of such knowledge about what typically happens in order to ‘ read between the lines’.,en,,,1,read between the lines,train,MAGPIE
"Harriet, being no fool, read between the lines and knew that Sidney had been got at by his stronger - minded and cynical other half.",en,,,1,read between the lines,train,MAGPIE
"You will use your powers of anticipation and imagination to read between the lines, to understand message and meaning.",en,,,1,read between the lines,train,MAGPIE
Reading between the lines he would have seen her secret fear for the future.,en,,,1,read between the lines,train,MAGPIE
"Aggie lifted her head and looked at Ben, saying, ' Reading between the lines, the husband of this friend, whoever she was, wasn't going to allow his wife to get mixed up in something.",en,,,1,read between the lines,train,MAGPIE
"What one can read between the lines was that Jackie wasn't yet a champion, that he knew he was good enough to be one and that the pressures and opportunities to make money were too good to be passed up.",en,,,1,read between the lines,train,MAGPIE
"But would it be within the spirit of the manifesto to murmur, read my lips, no more direct taxes?",en,,,1,read my lips,train,MAGPIE
When he uttered his infamous words ' Read my lips.,en,,,1,read my lips,train,MAGPIE
"‘ You told me you wanted to get away from it all, to recharge your batteries after all the craziness.",en,,,1,recharge your batteries,train,MAGPIE
"If you feel like withdrawing from the hurly burly and being reclusive, then do so and take this opportunity to recharge your batteries, and your energy will return soon.",en,,,1,recharge your batteries,train,MAGPIE
It simply means you 're in the process of recharging your batteries and reassessing your priorities.,en,,,1,recharge your batteries,train,MAGPIE
"A blank cassette — and maybe a spare — is an obvious essential ( a ), and you will certainly need to be able to recharge your camcorder battery as you go along, so don't forget to take your battery charger ( b ) with you.",en,,,0,recharge your batteries,train,MAGPIE
"Again we talked about this last week, fifty weeks of the year you toil and you look forward to your holiday months in advance, you then take your holiday and somehow it recharges your batteries so that you 're ready to do battle again for the next fifty weeks.",en,,,1,recharge your batteries,train,MAGPIE
"Less time to chatter could mean more time to form considered opinions, to read widely, to think deeply, to recharge your batteries.",en,,,1,recharge your batteries,train,MAGPIE
"So please,’ she started off towards her own compartment, ‘ no reds under the bed.’",en,,,1,reds under the bed,train,MAGPIE
"I mean, why reinvent the wheel if it rolls?",en,,,1,reinvent the wheel,train,MAGPIE
"It is not reinventing the wheel, but adapting past methods to modern conditions and techniques, and reinvolving the true investors without whom conservation will not work — has not worked.",en,,,1,reinvent the wheel,train,MAGPIE
"There is no reason anyway to reinvent the wheel, and we need to know initially what is already going on at different levels, in different forums, in different geographical areas, before engaging in a pilot project to network available training and encourage initiatives where there are gaps.",en,,,1,reinvent the wheel,train,MAGPIE
"Given the resource implications facing traditional archives in their attempt to provide archival coverage to the electronically produced records outlined above, there is a real danger in reinventing the wheel, or worse still, several wheels.",en,,,1,reinvent the wheel,train,MAGPIE
erm and try not to reinvent the wheel,en,,,1,reinvent the wheel,train,MAGPIE
Learning by discovery doesn't mean reinventing the wheel each time you need to move the wagon.,en,,,1,reinvent the wheel,train,MAGPIE
Thinking requires prior knowledge and learning — it makes little sense to reinvent the wheel — but too much emphasis on learning what has been the case can inhibit the growth of thinking about how to do things in unusual and interesting ways.,en,,,1,reinvent the wheel,train,MAGPIE
You can never rest on your laurels.,en,,,1,rest on your laurels,train,MAGPIE
That is the only time when you can rest on your laurels.,en,,,1,rest on your laurels,train,MAGPIE
